"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","optional","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
1.68333333333333,"p",196710,2020-01-06 18:31:00,1.68333333333333,"1",1,TRUE,-20263.5754279718,19662.5743659774,-20357.4699008855,-319.221013940437,-9986.21477341477,19698.8439783407,123.367804391038,3859.32422043932,2020-01-06 18:31:00
1.76666666666667,"p",196710,NA,1.76666666666667,NA,NA,TRUE,NA,NA,-21216.2562164984,-319.221013940437,-9986.21477341477,20030.7349804099,123.367804391038,3859.32422043932,2020-01-06 18:36:00
1.85,"p",196710,NA,1.85,NA,NA,TRUE,NA,NA,-22075.0425321114,-319.221013940437,-9986.21477341477,20362.6259824791,123.367804391038,3859.32422043932,2020-01-06 18:41:00
1.93333333333333,"p",196710,NA,1.93333333333333,NA,NA,TRUE,NA,NA,-22933.8288477243,-319.221013940437,-9986.21477341477,20694.5169845483,123.367804391038,3859.32422043932,2020-01-06 18:46:00
2.01666666666667,"p",196710,NA,2.01666666666667,NA,NA,TRUE,NA,NA,-23792.6151633372,-319.221013940437,-9986.21477341477,21026.4079866175,123.367804391038,3859.32422043932,2020-01-06 18:51:00
2.1,"p",196710,NA,2.1,NA,NA,TRUE,NA,NA,-24651.4014789502,-319.221013940437,-9986.21477341477,21358.2989886867,123.367804391038,3859.32422043932,2020-01-06 18:56:00
2.13333333333333,"o",196710,2020-01-06 18:58:00,2.13333333333333,"1",2,TRUE,-25088.6561026614,21528.7944771817,-24994.8592625989,-160.008455894964,-5005.5564525828,21491.032545354,59.2699759457343,1854.14707541675,2020-01-06 18:58:00
2.18333333333333,"p",196710,NA,2.18333333333333,NA,NA,TRUE,NA,NA,-24996.2007066754,-0.795897849491369,-24.8981317508213,21483.2624934091,-4.8278524995693,-151.030069605825,2020-01-06 19:01:00
2.26666666666667,"p",196710,NA,2.26666666666667,NA,NA,TRUE,NA,NA,-24998.3418758087,-0.795897849491369,-24.8981317508213,21470.2743332336,-4.8278524995693,-151.030069605825,2020-01-06 19:06:00
2.35,"p",196710,NA,2.35,NA,NA,TRUE,NA,NA,-25000.4830449421,-0.795897849491369,-24.8981317508213,21457.2861730582,-4.8278524995693,-151.030069605825,2020-01-06 19:11:00
2.43333333333333,"p",196710,NA,2.43333333333333,NA,NA,TRUE,NA,NA,-25002.6242140754,-0.795897849491369,-24.8981317508213,21444.2980128827,-4.8278524995693,-151.030069605825,2020-01-06 19:16:00
2.51666666666667,"p",196710,NA,2.51666666666667,NA,NA,TRUE,NA,NA,-25004.7653832088,-0.795897849491369,-24.8981317508213,21431.3098527073,-4.8278524995693,-151.030069605825,2020-01-06 19:21:00
2.6,"p",196710,NA,2.6,NA,NA,TRUE,NA,NA,-25006.9065523422,-0.795897849491369,-24.8981317508213,21418.3216925318,-4.8278524995693,-151.030069605825,2020-01-06 19:26:00
2.68333333333333,"p",196710,NA,2.68333333333333,NA,NA,TRUE,NA,NA,-25009.0477214755,-0.795897849491369,-24.8981317508213,21405.3335323564,-4.8278524995693,-151.030069605825,2020-01-06 19:31:00
2.76666666666667,"p",196710,NA,2.76666666666667,NA,NA,TRUE,NA,NA,-25011.1888906089,-0.795897849491369,-24.8981317508213,21392.3453721809,-4.8278524995693,-151.030069605825,2020-01-06 19:36:00
